Site Pt,Area,Northing,Easting,Date Time,CH4 flux,H2S flux,CO2 flux,Pressure,Temp,CH4 slope,H2S slope,CO2 slope
vp081412_19,VP,1243760.927,2349558.43,14‐08‐2012 12:22:35,0,0.002239,0.040071,755.5,42.5,0,0.01,0.179000005
vp081412_20,VP,1243744.853,2349765.3,14‐08‐2012 12:27:48,0,0.000896,0,756.4,42.7,0,0.004,‐0.082999997
vp081412_21,VP,1243728.835,2349972.468,14‐08‐2012 12:31:36,0,0.002015,0.028427,755.9,42.7,0,0.009,0.127000004
vp081412_22,VP,1243727.419,2350193.208,14‐08‐2012 12:36:09,0,0.00112,0.081077,756.1,42.6,0,0.005,0.361999989
vp081412_23,VP,1243552.444,2350162.174,14‐08‐2012 12:42:36,0,0.000895,0.30274,754.9,42.4,0,0.004,1.353000045
vp081412_24,VP,1243558.237,2350055.923,14‐08‐2012 12:46:54,2.366464,0.000899,0.839742,757.2,42.1,10.5340004,0.004,3.737999916
vp081412_25,VP,1243535.43,2349963.537,14‐08‐2012 12:50:42,0,0.002923,0.198346,757.5,41.9,0,0.013,0.882000029
vp081412_26,VP,1243548.353,2349775.093,14‐08‐2012 12:56:27,0,0.001802,0.103852,758.1,41.6,0,0.008,0.460999995
vp081412_27,VP,1243523.512,2349550.639,14‐08‐2012 13:01:49,0,0.000677,0.046691,758.1,41.2,0,0.003,0.207000002
vp081412_28,VP,1243526.727,2349390.811,14‐08‐2012 13:05:52,0,0.003154,0.104759,756.7,41.0,0,0.014,0.465000004
vp081412_29,VP,1243526.431,2349181.571,14‐08‐2012 13:10:08,0,0.00248,0.115902,756.9,40.8,0,0.011,0.513999999
vp081412_30,VP,1243568.981,2348973.797,14‐08‐2012 13:16:12,0,0.001804,0.128762,756.7,40.7,0,0.008,0.57099998
vp081412_31,VP,1243344.622,2349575.43,14‐08‐2012 13:28:00,0,0.001128,0.041948,756.3,40.5,0,0.005,0.186000004
vp081412_32,VP,1243369.422,2349779.866,14‐08‐2012 13:36:59,151.882,0.000904,2.176081,758.1,40.6,672.0670166,0.004,9.62899971
vp081412_33,VP,1243346.136,2349925.059,14‐08‐2012 13:41:58,0,0.003171,0.458862,760.0,40.7,‐0.611999989,0.014,2.026000023
vp081412_34,VP,1243175.452,2350136.203,14‐08‐2012 13:47:06,0,0.001131,0.125724,759.5,41.0,0,0.005,0.555999994
vp081412_35,VP,1243159.965,2349981.326,14‐08‐2012 13:52:00,0,0.001131,0.281375,760.2,41.2,0,0.005,1.243999958
vp081412_36,VP,1243318.593,2350126.273,14‐08‐2012 13:55:50,0,0.000904,0.082081,760.7,41.5,0,0.004,0.363000005
vp081412_37,VP,1243132.579,2349837.918,14‐08‐2012 14:01:53,18.04466,0.000676,2.413213,759.2,41.9,80.06099701,0.003,10.70699978
vp081412_38,VP,1243248.372,2349772.315,14‐08‐2012 14:06:18,1.81637,0.001128,0.972612,761.1,42.3,8.048999786,0.005,4.309999943
vp081412_39,VP,1243161.077,2349777.786,14‐08‐2012 14:09:49,0.86842,0.002027,0.904904,760.3,42.6,3.855999947,0.009,4.018000126
vp081412_40,VP,1243082.758,2349562.076,14‐08‐2012 14:14:40,0,0.001575,0.073792,760.7,43.1,0,0.007,0.328000009
vp081412_41,VP,1242918.972,2349581.24,14‐08‐2012 14:18:41,0,0.001572,0.023583,760.4,43.5,0,0.007,0.104999997
vp081412_42,VP,1242969.2,2349747.182,14‐08‐2012 14:22:15,0,0.001794,0.076931,760.3,43.9,0,0.008,0.342999995
vp081412_43,VP,1242963.156,2349961.037,14‐08‐2012 14:26:24,0,0.004043,0.85872,761.9,44.1,0,0.017999999,3.822999954
vp081412_44,VP,1242968.979,2350121.253,14‐08‐2012 14:29:45,0,0.007412,0.378024,762.6,44.4,0,0.033,1.682999969
vp081412_45,Sec17,1240859.115,2341164.984,16‐08‐2012 11:31:34,0,0.000468,0.004447,768.1,33.8,0,0.002,0.018999999
vp081412_46,Sec17,1240753.308,2341154.836,16‐08‐2012 11:35:19,0,0.000466,0.054059,767.7,35.0,0,0.002,0.231999993
vp081412_47,Sec17,1240756.697,2341056.118,16‐08‐2012 11:40:39,0,0.000929,0.020666,768.5,36.4,0,0.004,0.089000002
vp081412_48,Sec17,1240746.691,2340946.121,16‐08‐2012 11:45:38,0,0.000693,0.01225,767.2,37.3,0,0.003,0.052999999
vp081412_49,Sec17,1240854.217,2340955.728,16‐08‐2012 11:49:50,0,0.000691,0.075103,766.4,38.0,‐0.052999999,0.003,0.326000005
vp081412_50,Sec17,1240862.959,2341027.092,16‐08‐2012 11:53:00,86.6717,0.000459,23.38309,765.3,38.5,377.3649902,0.002,101.8089981
vp081412_51,Sec17,1240853.546,2341050.436,16‐08‐2012 11:56:29,2.363414,0.000459,3.196142,766.0,38.9,10.29399967,0.002,13.92099953
vp081412_52,Sec17,1240958.329,2340953.289,16‐08‐2012 12:01:26,0,0.000917,0.036922,766.1,39.3,0,0.004,0.160999998
vp081412_53,Sec17,1240958.473,2341052.443,16‐08‐2012 12:04:38,0,0.000915,0.087124,764.4,39.5,0,0.004,0.381000012
vp081412_54,Sec17,1240973.551,2341147.856,16‐08‐2012 12:08:32,0,0.002515,0.056251,765.1,39.8,0,0.011,0.246000007
vp081412_55,VP,1244353.902,2349541.172,16‐08‐2012 14:05:33,0,0.001133,0,752.3,37.3,0,0.005,‐0.153999999
vp081412_56,VP,1244286.65,2349840.287,16‐08‐2012 14:11:55,0,0.001579,0.133054,752.4,38.9,0,0.007,0.589999974
vp081412_57,VP,1244331.564,2349783.879,16‐08‐2012 14:17:41,0,0.001348,0.20669,752.2,40.0,0,0.006,0.920000017
vp081412_58,VP,1244199.61,2349709.171,16‐08‐2012 14:22:07,27.7925,0.000673,2.229995,752.5,40.6,123.8949966,0.003,9.940999985
vp081412_59,VP,1244131.223,2349570.2,16‐08‐2012 14:25:28,0,0.003141,0.213595,753.6,41.0,0,0.014,0.952000022
vp081412_60,VP,1244115.846,2349690.702,16‐08‐2012 14:29:16,6.938102,0.001122,2.145606,754.4,41.3,30.92000008,0.005,9.562000275
vp081412_61,VP,1244150.226,2349757.798,16‐08‐2012 14:33:12,0,0.000897,0.453657,753.8,41.4,‐1.361999989,0.004,2.023999929
vp081412_62,VP,1244160.974,2349740.972,16‐08‐2012 14:36:22,26.56442,0.000448,4.123744,752.9,41.5,118.6969986,0.002,18.4260006
vp081412_63,VP,1244131.776,2349955.833,16‐08‐2012 14:40:40,0,0.001566,0.087713,753.0,41.6,0,0.007,0.39199999
vp081412_64,VP,1244301.857,2349970.315,16‐08‐2012 14:46:09,0,0.002012,0.115362,752.6,41.7,‐0.224000007,0.009,0.515999973
vp081412_65,VP,1244167.365,2350183.59,16‐08‐2012 14:50:29,0,0.002901,0.086809,751.7,41.9,0,0.013,0.388999999
vp081412_66,VP,1244150.533,2350345.105,16‐08‐2012 14:54:07,0,0.001117,0.092059,752.9,42.0,0,0.005,0.412
vp081412_67,VP,1244158.901,2350534.851,16‐08‐2012 14:58:48,0,0.001341,0.098113,753.3,42.1,0,0.006,0.43900001
vp081412_68,VP,1244139.905,2350749.496,16‐08‐2012 15:02:46,0,0.003806,0.444824,754.8,42.2,0,0.017000001,1.986999989
vp081412_69,VP,1244122.725,2350960.346,16‐08‐2012 15:06:51,0,0.00224,0.197795,755.5,42.3,0,0.01,0.883000016
vp081412_70,VP,1244147.718,2351162.366,16‐08‐2012 15:11:23,0,0.002239,0.093385,755.3,42.3,0,0.01,0.416999996
vp081412_71,VP,1244350.674,2351165.617,16‐08‐2012 15:14:50,0,0.000894,0.108125,753.7,42.4,0,0.004,0.483999997
vp081412_72,VP,1243765.034,2350955.506,16‐08‐2012 15:22:30,0,0.001339,0.038161,752.9,42.4,0,0.006,0.171000004
vp081412_73,VP,1243724.99,2350775.902,16‐08‐2012 15:32:48,0,0.001348,0.108929,757.5,42.3,0,0.006,0.485000014
vp081412_74,VP,1243732.379,2350576.004,16‐08‐2012 15:36:56,0,0.000897,0.058078,756.3,42.3,0,0.004,0.259000003
vp081412_75,VP,1243727.332,2350349.433,16‐08‐2012 15:41:17,0,0.001792,0.044577,755.5,42.3,0,0.008,0.199000001
vp081412_76,VP,1243515.83,2350373.381,16‐08‐2012 15:46:08,0,0.001566,0.082528,754.8,42.5,0,0.007,0.368999988
vp081412_77,VP,1243542.593,2350563.291,16‐08‐2012 15:49:20,0,0.002914,0.172615,756.8,42.6,0,0.013,0.769999981
vp081412_78,VP,1243542.933,2350773.026,16‐08‐2012 15:52:47,0,0.002466,0.060745,757.2,42.8,0,0.011,0.270999998
vp081412_79,VP,1242753.272,2350146.23,16‐08‐2012 16:03:51,0,0.00672,0.182116,757.9,43.3,‐0.26699999,0.029999999,0.813000023
vp081412_80,VP,1242776.009,2349993.343,16‐08‐2012 16:08:18,0.332726,0.001805,1.615581,763.7,43.5,1.475000024,0.008,7.162000179
vp081412_81,VP,1242730.047,2349739.763,16‐08‐2012 16:14:37,0,0.001353,0.051627,763.5,43.6,0,0.006,0.229000002
vp081412_82,VP,1242563.673,2349779.85,16‐08‐2012 16:18:29,0,0.001126,0.063931,762.6,43.7,0,0.005,0.284000009
vp081412_83,VP,1242529.478,2349967.77,16‐08‐2012 16:25:05,0,0.001352,0.1124,763.8,44.0,0,0.006,0.499000013
