Site Pt                                         Abbrev,Area,Northing,Easting,Date Time,CH4 flux,H2S flux,CO2 flux,Pressure,Temp,CH4 slope,H2S slope,CO2 slope
PineRiver080719_187,TC2PR,1240134.001,2382774.127,7/8/19 11:05,0.000000,0.000462,0.038327,775.0,40.8,-0.16,0.002,0.166
PineRiver080719_188,TC2PR,1240187.765,2382968.734,7/8/19 11:12,0.000000,0.000230,0.104547,774.7,41.5,0,0.001,0.454
PineRiver080719_189,TC2PR,1240304.203,2382924.084,7/8/19 11:18,0.000000,0.000230,0.082287,774.0,41.8,-0.565,0.001,0.358
PineRiver080719_190,TC2PR,1240449.557,2383038.662,7/8/19 11:23,0.491090,0.000000,0.633894,773.6,42.0,2.139,-0.001,2.761
PineRiver080719_191,TC2PR,1240616.822,2383088.408,7/8/19 11:29,0.000000,0.000687,0.000000,771.5,42.1,0,0.003,-0.071
PineRiver080719_192,TC2PR,1240681.744,2383093.37,7/8/19 11:33,0.000000,0.000915,0.019213,771.2,42.2,0,0.004,0.084
PineRiver080719_193,TC2PR,1240727.532,2382975.547,7/8/19 11:36,0.000000,0.000000,0.008219,770.3,42.4,0,-0.002,0.036
PineRiver080719_194,TC2PR,1240719.181,2382816.425,7/8/19 11:39,0.000000,0.000228,0.028759,770.3,42.5,0,0.001,0.126
PineRiver080719_195,TC2PR,1240686.876,2382857.118,7/8/19 11:41,4.124737,0.000000,0.074700,771.2,42.6,18.056,0,0.327
PineRiver080719_196,TC2PR,1240660.458,2382900.196,7/8/19 11:48,1.002159,0.000913,0.630457,770.8,42.8,4.392,0.004,2.763
PineRiver080719_197,TC2PR,1240630.361,2382895.021,7/8/19 11:50,0.000000,0.000684,0.432145,771.0,42.9,-4.637,0.003,1.894
PineRiver080719_198,TC2PR,1240543.963,2382747.59,7/8/19 12:08,0.000000,0.000911,0.274854,770.7,43.4,0,0.004,1.207
PineRiver080719_199,TC2PR,1240377.603,2382806.783,7/8/19 12:12,0.000000,0.001368,0.153481,771.6,43.3,0,0.006,0.673
PineRiver080719_200,TC2PR,1240341.298,2382636.488,7/8/19 12:16,0.000000,0.000000,0.045943,773.1,43.2,0,0,0.201
PineRiver080719_201,TC2PR,1240263.012,2382594.192,7/8/19 12:19,0.000000,0.000000,0.010991,774.5,43.2,0,-0.003,0.048
PineRiver080719_202,TC2PR,1240189.697,2382334.258,7/8/19 12:24,0.000000,0.000000,0.266384,776.3,43.3,0,-0.023,1.161
PineRiver080719_203,TC2PR,1240351.217,2382339.452,7/8/19 12:31,0.000000,0.000000,0.024772,776.3,43.4,0,-0.002,0.108
PineRiver080719_204,TC2PR,1240367.531,2382196.398,7/8/19 12:38,0.000000,0.000688,0.045387,776.3,43.6,-2.018,0.003,0.198
PineRiver080719_205,TC2PR,1240458.613,2381995.422,7/8/19 12:42,0.000000,0.000000,0.052583,774.5,43.7,0,-0.001,0.23
PineRiver080719_206,TC2PR,1240563.196,2382038.501,7/8/19 12:46,0.000000,0.000457,0.021043,775.1,43.8,0,0.002,0.092
PineRiver080719_207,TC2PR,1240588.523,2382180.32,7/8/19 12:50,0.000000,0.000000,0.088131,774.2,44.0,0,-0.005,0.386
PineRiver080719_208,TC2PR,1240640.298,2382387.073,7/8/19 12:54,0.000000,0.000228,0.014815,773.1,44.1,0,0.001,0.065
PineRiver080719_209,TC2PR,1240600.276,2382533.215,7/8/19 12:59,1.735654,0.000000,1.026214,773.5,44.3,7.616,0,4.503
PineRiver080719_210,TC2PR,1240762.06,2382264.124,7/8/19 13:06,0.000000,0.000682,0.044583,773.0,44.7,-0.052,0.003,0.196
PineRiver080719_211,TC2PR,1240759.919,2382143.485,7/8/19 13:10,0.000000,0.000000,0.018839,771.6,44.8,-0.089,-0.002,0.083
PineRiver080719_212,TC2PR,1240944.501,2381939.809,7/8/19 13:15,0.000000,0.000227,0.007038,772.3,45.0,-0.38,0.001,0.031
PineRiver080719_213,TC2PR,1240837.463,2381920.674,7/8/19 13:18,0.000000,0.000682,0.031384,773.6,45.0,-0.218,0.003,0.138
PineRiver080719_214,TC2PR,1240979.455,2381744.833,7/8/19 13:22,0.000000,0.000228,0.122246,774.6,45.1,-0.056,0.001,0.537
PineRiver080719_215,TC2PR,1240948.886,2381597.735,7/8/19 13:27,0.000000,0.000227,0.018419,774.0,45.2,-0.109,0.001,0.081
PineRiver080719_216,TC2PR,1240766.655,2381437.559,7/8/19 13:33,0.755891,0.000908,1.620772,773.1,45.3,3.329,0.004,7.138
PineRiver080719_217,TC2PR,1240772.309,2381177.646,7/8/19 13:39,0.000000,0.001593,0.017751,775.1,45.4,-0.094,0.007,0.078
PineRiver080719_218,TC2PR,1240782.989,2381616.689,7/8/19 13:46,0.000000,0.000000,0.036761,773.1,45.5,-0.014,-0.002,0.162
PineRiver080719_219,TC2PR,1240766.394,2381748.264,7/8/19 13:50,0.000000,0.000000,0.000000,774.7,45.6,-0.475,-0.003,-0.091
PineRiver080719_220,TC2PR,1240696.917,2381757.01,7/8/19 13:53,0.000000,0.000000,0.000000,775.1,45.6,-0.267,-0.005,-0.032
PineRiver080719_221,TC2PR,1240602.171,2381788.965,7/8/19 13:56,0.000000,0.000000,0.143686,775.3,45.8,-0.195,-0.003,0.632
PineRiver080719_222,TC2PR,1240541.859,2381632.676,7/8/19 13:59,0.000000,0.000000,0.016373,775.7,45.9,-0.077,-0.005,0.072
PineRiver080719_223,TC2PR,1240635.857,2381571.386,7/8/19 14:02,0.000000,0.000000,0.000000,775.8,45.9,-0.428,-0.006,-0.228
PineRiver080719_224,TC2PR,1240607.255,2381361.035,7/8/19 14:05,0.000000,0.000000,0.000909,775.5,46.1,0,-0.004,0.004
PineRiver080719_225,TC2PR,1240469.202,2381201.811,7/8/19 14:10,0.000000,0.000000,0.165177,774.7,46.2,-1.477,0,0.728
PineRiver080719_226,TC2PR,1240383.461,2381389.063,7/8/19 14:14,0.000000,0.001813,0.116502,773.9,46.2,-1.504,0.008,0.514
PineRiver080719_227,TC2PR,1240354.529,2381583.656,7/8/19 14:17,0.000000,0.000000,0.000908,774.9,46.2,-0.534,-0.004,0.004
PineRiver080719_228,TC2PR,1240347.708,2381719.845,7/8/19 14:20,0.000000,0.000000,0.000227,775.9,46.1,-0.12,-0.005,0.001
PineRiver080819_229,TC2PR,1242368.068,2378790.804,8/8/19 8:33,0.000000,0.000000,0.073666,766.2,25.5,-1.493,-0.005,0.307
PineRiver080819_230,TC2PR,1242571.274,2378822.535,8/8/19 8:39,0.000000,0.000000,0.280810,766.2,26.2,-0.217,0,1.173
PineRiver080819_231,TC2PR,1242598.355,2378937.688,8/8/19 8:43,0.000000,0.000239,0.135034,765.7,26.5,-0.103,0.001,0.565
PineRiver080819_232,TC2PR,1242707.768,2378863.954,8/8/19 8:46,0.000000,0.000239,0.120225,765.0,26.8,-0.436,0.001,0.504
PineRiver080819_233,TC2PR,1242817.037,2378809.729,8/8/19 8:49,0.000000,0.000476,0.176646,764.5,27.2,-1.784,0.002,0.742
PineRiver080819_234,TC2PR,1242630.734,2379170.657,8/8/19 8:56,0.000000,0.000237,0.064350,764.3,27.9,0,0.001,0.271
PineRiver080819_235,TC2PR,1242730.292,2379228.849,8/8/19 9:01,0.000000,0.000237,0.004503,763.9,28.3,-0.117,0.001,0.019
PineRiver080819_236,TC2PR,1242730.061,2379312.325,8/8/19 9:04,0.000000,0.000709,0.047735,762.4,28.6,-0.722,0.003,0.202
PineRiver080819_237,TC2PR,1242670.199,2379364.961,8/8/19 9:12,0.000000,0.000236,0.105803,762.0,29.3,-0.467,0.001,0.449
PineRiver080819_238,TC2PR,1242704.615,2379530.935,8/8/19 9:17,0.000000,0.000235,0.104265,762.6,29.9,-0.297,0.001,0.443
PineRiver080819_239,TC2PR,1242593.795,2379584.764,8/8/19 9:21,0.000000,0.000704,0.068080,761.4,30.2,0,0.003,0.29
PineRiver080819_240,TC2PR,1242566.489,2379727.958,8/8/19 9:26,0.000000,0.000704,0.125863,762.6,30.6,0,0.003,0.536
PineRiver080819_241,TC2PR,1242450.8,2379969.121,8/8/19 9:33,0.000000,0.000703,0.063239,762.4,31.3,0,0.003,0.27
PineRiver080819_242,TC2PR,1242326.443,2379712.466,8/8/19 9:40,0.000000,0.000702,0.304670,763.2,31.9,0,0.003,1.302
PineRiver080819_243,TC2PR,1242342.114,2379601.227,8/8/19 9:45,0.000000,0.001171,0.055985,765.0,32.3,0,0.005,0.239
PineRiver080819_244,TC2PR,1242378.064,2379399.94,8/8/19 9:51,0.000000,0.000467,0.071277,765.7,33.3,0,0.002,0.305
PineRiver080819_245,TC2PR,1242428.744,2379169.005,8/8/19 9:57,0.000000,0.000233,0.031209,766.1,34.5,0,0.001,0.134
PineRiver080819_246,TC2PR,1242371.782,2378981.264,8/8/19 10:02,0.000000,0.000465,0.092278,766.8,35.4,0,0.002,0.397
PineRiver080819_247,TC2PR,1242216.916,2378986.732,8/8/19 10:05,0.000000,0.000695,0.120979,766.3,36.1,0,0.003,0.522
PineRiver080819_248,TC2PR,1242200.691,2379143.829,8/8/19 10:10,0.000000,0.000694,0.037733,766.9,36.7,0,0.003,0.163
PineRiver080819_249,TC2PR,1242231.148,2379328.785,8/8/19 10:16,0.000000,0.000231,0.136692,768.2,37.5,0,0.001,0.591
PineRiver080819_250,TC2PR,1242145.411,2379627.942,8/8/19 10:25,0.000000,0.000692,0.145827,768.1,38.2,-0.062,0.003,0.632
PineRiver080819_251,TC2PR,1242135.245,2379732.502,8/8/19 10:31,0.000000,0.000000,0.064783,767.7,38.3,-0.261,-0.001,0.281
PineRiver080819_252,TC2PR,1242160.778,2379830.366,8/8/19 10:35,0.000000,0.000921,0.115153,767.4,38.5,-0.257,0.004,0.5
PineRiver080819_253,TC2PR,1241986,2379509.475,8/8/19 10:41,0.000000,0.000000,0.054031,767.1,38.9,-0.241,-0.002,0.235
PineRiver080819_254,TC2PR,1241993.973,2379760.589,8/8/19 10:46,0.000000,0.000230,0.131007,769.4,39.4,0,0.001,0.569
PineRiver080819_255,TC2PR,1241995.301,2379871.072,8/8/19 10:49,0.000000,0.000230,0.166545,769.2,39.6,0,0.001,0.724
PineRiver080819_256,TC2PR,1241798.801,2380052.722,8/8/19 10:55,0.000000,0.000918,0.116550,768.4,40.1,0,0.004,0.508
PineRiver080819_257,TC2PR,1241930.001,2380169.605,8/8/19 11:00,0.000000,0.000229,0.101134,768.8,40.4,-0.045,0.001,0.441
PineRiver080819_258,TC2PR,1241941.188,2380319.884,8/8/19 11:04,0.000000,0.000000,0.042977,766.6,40.5,-0.136,-0.003,0.188
PineRiver080819_259,TC2PR,1241951.092,2380511.997,8/8/19 11:08,0.000000,0.000685,0.147039,766.4,40.8,-0.176,0.003,0.644
PineRiver080819_260,TC2PR,1241953.416,2380737.775,8/8/19 11:12,0.000000,0.000912,0.052898,765.6,40.9,-0.065,0.004,0.232
PineRiver080819_261,TC2PR,1241907.66,2380804.357,8/8/19 11:15,0.000000,0.001820,0.146277,764.1,41.0,-0.012,0.008,0.643
PineRiver080819_262,TC2PR,1241767.399,2380957.514,8/8/19 11:19,0.000000,0.000682,0.024789,764.1,41.1,0,0.003,0.109
PineRiver080819_263,TC2PR,1241646.434,2380897.899,8/8/19 11:23,0.000000,0.001138,0.088286,765.0,41.3,-0.171,0.005,0.388
PineRiver080819_264,TC2PR,1241473.458,2380956.549,8/8/19 11:28,0.000000,0.000228,0.050829,766.8,41.5,0,0.001,0.223
PineRiver080819_265,TC2PR,1241510.012,2380746.024,8/8/19 11:34,0.000000,0.000000,0.083386,768.8,41.6,-0.359,-0.002,0.365
PineRiver080819_266,TC2PR,1241521.987,2380655.381,8/8/19 11:37,0.000000,0.000685,0.128831,768.7,41.6,0,0.003,0.564
PineRiver080819_267,TC2PR,1241749.683,2380563.061,8/8/19 11:43,0.000000,0.000228,0.101520,768.7,42.0,-0.024,0.001,0.445
PineRiver080819_268,TC2PR,1241739.536,2380390.39,8/8/19 11:49,0.000000,0.000227,0.025009,767.3,42.5,-0.811,0.001,0.11
PineRiver080819_269,TC2PR,1241671.808,2380328.663,8/8/19 11:54,0.000000,0.000000,0.071125,768.1,43.0,-0.521,-0.002,0.313
PineRiver080819_270,TC2PR,1241586.145,2380270.044,8/8/19 11:58,0.000000,0.001364,0.126615,769.1,43.3,-0.001,0.006,0.557
PineRiver080819_271,TC2PR,1241517.572,2380240.231,8/8/19 12:01,0.000000,0.000455,0.140538,769.9,43.5,-1.02,0.002,0.618
PineRiver080819_272,TC2PR,1241337.799,2380375.833,8/8/19 12:08,0.000000,0.000000,0.052499,770.4,43.9,0,-0.003,0.231
PineRiver080819_273,TC2PR,1241337.597,2380533.968,8/8/19 12:11,0.000000,0.000000,0.048923,771.6,44.0,-0.621,-0.006,0.215
PineRiver080819_274,TC2PR,1241329.443,2380682.088,8/8/19 12:13,0.000000,0.000000,0.068006,771.0,43.9,-0.027,-0.002,0.299
PineRiver080819_275,TC2PR,1241156.517,2380889.627,8/8/19 12:16,0.000000,0.000000,0.073626,770.3,43.9,-0.814,-0.006,0.324
PineRiver080819_276,TC2PR,1241169.09,2380778.438,8/8/19 12:19,0.000000,0.000000,0.006604,771.9,43.9,0,-0.004,0.029
PineRiver080819_277,TC2PR,1241175.602,2380613.495,8/8/19 12:22,0.000000,0.000000,0.035254,771.0,43.9,-0.292,0,0.155
PineRiver080819_278,TC2PR,1241147.948,2380560.713,8/8/19 12:24,0.000000,0.000911,0.066255,771.8,43.9,-0.3,0.004,0.291
PineRiver080819_279,TC2PR,1241319.43,2380128.73,8/8/19 12:31,0.000000,0.001821,0.003186,771.9,44.1,0,0.008,0.014
PineRiver080819_280,TC2PR,1241376.418,2380023.762,8/8/19 12:35,0.000000,0.000000,0.026831,771.5,44.2,0,0,0.118
PineRiver080819_281,TC2PR,1241615.599,2380073.911,8/8/19 12:41,0.000000,0.000455,0.084083,771.8,44.5,0,0.002,0.37
PineRiver080819_282,TC2PR,1241549.386,2379968.437,8/8/19 12:45,0.000000,0.000227,0.011102,769.7,44.6,0,0.001,0.049
PineRiver080819_283,TC2PR,1241521.577,2379787.793,8/8/19 12:49,0.000000,0.000454,0.062403,771.4,44.8,0,0.002,0.275
PineRiver080819_284,TC2PR,1241658.32,2379731.986,8/8/19 12:53,0.000000,0.001135,0.016119,772.0,44.9,0,0.005,0.071
PineRiver080819_285,TC2PR,1241998.793,2379203.381,8/8/19 13:04,0.000000,0.000000,0.000000,771.0,45.7,0,-0.001,-0.05
PineRiver080819_286,TC2PR,1242057.474,2378977.414,8/8/19 13:07,0.000000,0.001803,0.045294,768.7,45.9,-0.017,0.008,0.201
PineRiver080919_287,TC2PR,1240754.923,2381596.943,9/8/19 10:37,1.441716,0.000000,0.569763,775.6,37.0,6.164,-0.002,2.436
PineRiver080919_288,TC2PR,1241006.264,2381365.706,9/8/19 10:44,0.000000,0.000466,0.095900,775.6,38.5,0,0.002,0.412
PineRiver080919_289,TC2PR,1241133.704,2381427.129,9/8/19 10:49,0.000000,0.000000,0.136513,773.2,39.4,-0.947,-0.002,0.59
PineRiver080919_290,TC2PR,1241196.611,2381532.278,9/8/19 10:53,0.000000,0.001382,0.134305,771.3,40.0,0,0.006,0.583
PineRiver080919_291,TC2PR,1241257.638,2381439.921,9/8/19 10:56,0.000000,0.000000,0.041146,770.6,40.4,-0.674,-0.001,0.179
PineRiver080919_292,TC2PR,1241333.35,2381534.985,9/8/19 11:00,0.000000,0.000000,0.009865,770.3,40.9,-1.686,-0.001,0.043
PineRiver080919_293,TC2PR,1241390.512,2381374.205,9/8/19 11:05,0.000000,0.001373,0.012586,770.1,41.6,0,0.006,0.055
PineRiver080919_294,TC2PR,1241354.466,2381172.169,9/8/19 11:12,0.000000,0.001369,0.104022,770.6,42.8,0,0.006,0.456
PineRiver080919_295,TC2PR,1241154.491,2381264.88,9/8/19 11:24,0.000000,0.000454,0.538332,770.3,44.3,0,0.002,2.372
PineRiver080919_296,TC2PR,1240972.83,2381205.249,9/8/19 11:32,0.000000,0.000454,0.128586,772.3,44.8,0,0.002,0.566
VosburgPike071119_01,VP,1242574.871,2349747.388,11/7/19 9:17,0.000000,0.000000,0.081769,770.6,28.3,-1.619,0,0.342
VosburgPike071119_02,VP,1242748.765,2349748.963,11/7/19 9:22,0.000000,0.001428,0.089721,770.6,29.7,0,0.006,0.377
VosburgPike071119_03,VP,1242959.774,2349606.381,11/7/19 9:27,0.000000,0.000473,0.049919,769.6,31.1,0,0.002,0.211
VosburgPike071119_04,VP,1243188.868,2349520.491,11/7/19 9:34,0.000000,0.000234,0.110380,767.1,33.0,0,0.001,0.471
VosburgPike071119_05,VP,1243259.478,2349492.819,11/7/19 9:37,0.000000,0.001166,0.000000,765.5,33.8,-0.373,0.005,-0.298
VosburgPike071119_06,VP,1243266.424,2349595.211,11/7/19 9:40,0.000000,0.001163,0.116503,764.9,34.5,-0.603,0.005,0.501
VosburgPike071119_07,VP,1243363.938,2349554.041,11/7/19 9:44,0.000000,0.000000,0.102735,765.3,35.5,-0.111,0,0.443
VosburgPike071119_08,VP,1243551.171,2349587.496,11/7/19 9:48,0.000000,0.002307,0.054443,764.0,36.6,-1.014,0.01,0.236
VosburgPike071119_09,VP,1243563.509,2349442.138,11/7/19 9:52,0.000000,0.001608,0.116209,762.8,37.5,0,0.007,0.506
VosburgPike071119_10,VP,1243779.906,2349360.014,11/7/19 9:58,0.000000,0.000000,0.055143,762.9,38.7,0,0,0.241
VosburgPike071119_11,VP,1243806.02,2349192.849,11/7/19 10:03,0.000000,0.000228,0.061255,761.2,39.5,-0.305,0.001,0.269
VosburgPike071119_12,VP,1243954.252,2349237.447,11/7/19 10:06,0.000000,0.000000,0.071096,760.5,40.0,-0.143,-0.004,0.313
VosburgPike071119_13,VP,1244174.469,2349136.518,11/7/19 10:10,0.000000,0.000906,0.040551,759.7,40.5,0,0.004,0.179
VosburgPike071219_30,VP,1243091.3,2352557.105,12/7/19 10:15,0.000000,0.000000,0.031310,766.3,31.3,-0.542,-0.004,0.133
VosburgPike071219_31,VP,1243255.273,2352757.606,12/7/19 10:21,0.000000,0.000000,0.000000,766.5,32.5,0,-0.003,-0.312
VosburgPike071219_32,VP,1243186.25,2352856.393,12/7/19 10:24,0.000000,0.000000,0.059268,766.8,33.0,-0.001,0,0.253
VosburgPike071219_33,VP,1243168.378,2352967.769,12/7/19 10:27,0.000000,0.000702,0.086546,766.9,33.5,-0.25,0.003,0.37
VosburgPike071219_34,VP,1243357.481,2352966.453,12/7/19 10:31,0.000000,0.001166,0.098874,766.3,34.2,0,0.005,0.424
VosburgPike071219_35,VP,1243359.245,2352881.462,12/7/19 10:34,0.000000,0.000232,0.087872,764.9,34.6,0,0.001,0.378
VosburgPike071219_36,VP,1243425.592,2352744.729,12/7/19 10:38,0.000000,0.000695,0.086886,764.6,35.5,0,0.003,0.375
VosburgPike071219_37,VP,1243586.27,2352790.384,12/7/19 10:42,0.000000,0.000000,0.107502,764.9,36.3,-0.54,-0.002,0.465
VosburgPike071219_38,VP,1243591.436,2352939.343,12/7/19 10:46,0.000000,0.001840,0.237411,763.1,37.1,-0.001,0.008,1.032
VosburgPike071219_39,VP,1243577.49,2352974.842,12/7/19 10:49,0.000000,0.000000,0.318939,763.2,37.5,0,-0.002,1.388
VosburgPike071219_40,VP,1243503.471,2352934.476,12/7/19 10:52,0.000000,0.000459,0.255438,763.5,38.0,-0.441,0.002,1.113
VosburgPike071219_41,VP,1243486.177,2352989.921,12/7/19 10:57,0.000000,0.000916,0.167413,763.6,38.7,0,0.004,0.731
VosburgPike071219_42,VP,1243439.669,2353173.265,12/7/19 11:03,0.000000,0.000914,0.040464,764.2,39.5,0,0.004,0.177
VosburgPike071219_43,VP,1243384.508,2353364.193,12/7/19 11:08,0.000000,0.000229,0.065900,766.6,40.2,0,0.001,0.288
VosburgPike071219_44,VP,1243565.9,2353393.011,12/7/19 11:13,0.000000,0.000000,0.158287,765.1,40.6,-0.045,-0.003,0.694
VosburgPike071219_45,VP,1243712.464,2353307.162,12/7/19 11:17,0.000000,0.000454,0.054530,763.4,41.1,0,0.002,0.24
VosburgPike071219_46,VP,1243812.351,2353191.953,12/7/19 11:21,0.000000,0.000680,0.078675,763.0,41.6,0,0.003,0.347
VosburgPike071219_47,VP,1243648.229,2353138.896,12/7/19 11:26,0.000000,0.003171,0.172825,763.7,42.2,0,0.014,0.763
VosburgPike071219_48,VP,1243778.142,2352930.432,12/7/19 11:32,0.000000,0.000000,0.161899,764.9,42.8,-0.001,-0.004,0.715
VosburgPike071219_49,VP,1243768.242,2352714.304,12/7/19 11:37,0.000000,0.001578,0.196995,762.6,43.3,0,0.007,0.874
VosburgPike071219_50,VP,1244138.001,2352394.033,12/7/19 11:45,0.000000,0.000000,0.077293,761.9,44.0,-0.149,-0.006,0.344
VosburgPike071219_51,VP,1244371.335,2352374.818,12/7/19 11:50,0.000000,0.000000,0.041341,758.7,44.4,0,0,0.185
VosburgPike071219_52,VP,1244388.924,2352506.082,12/7/19 11:55,0.000000,0.000668,0.076162,756.8,44.7,-0.057,0.003,0.342
VosburgPike071219_53,VP,1244607.812,2352373.701,12/7/19 11:59,0.000000,0.000000,0.057649,756.9,44.9,-0.464,-0.002,0.259
VosburgPike071219_54,VP,1244576.737,2352587.484,12/7/19 12:04,0.000000,0.001110,0.126787,755.3,45.0,0,0.005,0.571
VosburgPike071219_55,VP,1244576.846,2352766.866,12/7/19 12:07,0.000000,0.000223,0.036502,757.1,45.0,0,0.001,0.164
VosburgPike071219_56,VP,1244298.367,2352748.258,12/7/19 12:13,0.000000,0.002003,0.061661,757.2,45.0,0,0.009,0.277
VosburgPike071219_57,VP,1244220.423,2352802.469,12/7/19 12:16,0.000000,0.000000,0.035915,758.8,45.0,0,-0.003,0.161
VosburgPike071219_58,VP,1244144.879,2352560.049,12/7/19 12:19,0.000000,0.000000,0.090838,759.2,45.0,0,-0.001,0.407
VosburgPike071219_59,VP,1243556.877,2352562.848,12/7/19 12:29,0.000000,0.000000,0.079330,763.0,45.3,0,-0.016,0.354
VosburgPike071219_60,VP,1243425.394,2352562.897,12/7/19 12:35,0.000000,0.000000,0.014112,961.3,45.4,0,0,0.05
VosburgPike071619_100,VP,1244318.378,2349637.862,16-07-2019 13:00:43,0.000000,0.001315,0.092280,752.4,47.9,-0.194,0.006,0.421
VosburgPike071619_101,VP,1244229.214,2349749.543,16-07-2019 13:03:55,0.000000,0.000000,0.000000,753.0,47.9,0,0,-0.136
VosburgPike071619_102,VP,1244160.915,2349711.478,16-07-2019 13:06:55,0.000000,0.001536,0.183879,753.2,47.9,0,0.007,0.838
VosburgPike071619_103,VP,1244117.147,2349650.776,16-07-2019 13:10:19,0.000000,0.003731,0.127937,753.5,48.0,-0.798,0.017,0.583
VosburgPike071619_104,VP,1244135.152,2349575.838,16-07-2019 13:13:45,0.000000,0.004612,0.136597,754.3,48.1,0,0.021,0.622
VosburgPike071619_105,VP,1244100.684,2349573.406,16-07-2019 13:16:01,0.000000,0.001756,0.772603,754.1,48.1,0,0.008,3.519
VosburgPike071619_106,VP,1244101.283,2349504.304,16-07-2019 13:18:40,0.000000,0.000000,0.349637,754.1,48.2,0,-0.01,1.593
VosburgPike071619_107,VP,1244120.277,2349360.899,16-07-2019 13:23:41,0.000000,0.001316,0.214092,753.9,48.3,-1.182,0.006,0.976
VosburgPike071619_108,VP,1243961.344,2349418.859,16-07-2019 13:27:08,0.000000,0.001753,0.394729,753.5,48.4,0,0.008,1.801
VosburgPike071619_109,VP,1244017.203,2349593.454,16-07-2019 13:30:46,0.000000,0.000439,0.162047,754.1,48.5,0,0.002,0.739
VosburgPike071619_110,VP,1243778.927,2349514.351,16-07-2019 13:38:16,0.000000,0.006361,0.099149,754.6,48.6,0,0.029,0.452
VosburgPike071619_61,VP,1242597.697,2349958.065,16-07-2019 09:05:38,0.000000,0.000000,0.038301,766.3,30.0,-0.908,-0.001,0.162
VosburgPike071619_62,VP,1242570.231,2350117.377,16-07-2019 09:11:15,0.000000,0.000706,0.164845,766.3,31.2,-0.492,0.003,0.7
VosburgPike071619_63,VP,1242701.305,2350136.439,16-07-2019 09:16:06,0.000000,0.000235,0.100956,766.5,32.2,0,0.001,0.43
VosburgPike071619_64,VP,1242761.739,2350008.724,16-07-2019 09:20:20,2.077361,0.000702,0.889963,765.5,32.8,8.877,0.003,3.803
VosburgPike071619_65,VP,1242808.174,2349993.235,16-07-2019 09:23:23,12.955630,0.002103,1.002357,765.3,33.2,55.449,0.009,4.29
VosburgPike071619_66,VP,1242842.314,2349998.787,16-07-2019 09:26:22,0.000000,0.001866,0.674569,765.0,33.6,0,0.008,2.892
VosburgPike071619_67,VP,1242886.648,2350026.52,16-07-2019 09:29:28,0.000000,0.002094,1.516317,764.7,34.2,0,0.009,6.516
VosburgPike071619_68,VP,1242916.516,2350184.041,16-07-2019 09:34:25,0.000000,0.001624,0.292084,764.6,35.1,0,0.007,1.259
VosburgPike071619_69,VP,1242972.433,2349952.461,16-07-2019 09:39:46,0.000000,0.000694,0.096686,764.3,35.9,0,0.003,0.418
VosburgPike071619_70,VP,1242964.997,2349940.439,16-07-2019 09:43:14,16.353640,0.000462,2.241670,763.9,36.3,70.83,0.002,9.709
VosburgPike071619_71,VP,1242941.788,2349837.652,16-07-2019 09:47:43,0.000000,0.000461,0.008525,764.0,37.0,-0.001,0.002,0.037
VosburgPike071619_72,VP,1243027.646,2349770.222,16-07-2019 09:50:54,0.653156,0.000460,0.300944,763.6,37.5,2.841,0.002,1.309
VosburgPike071619_73,VP,1243129.454,2349836.498,16-07-2019 09:55:23,0.854090,0.000917,0.757612,763.1,38.3,3.727,0.004,3.306
VosburgPike071619_74,VP,1243204.893,2349808.684,16-07-2019 09:58:52,1.883857,0.001143,0.644862,762.4,38.9,8.244,0.005,2.822
VosburgPike071619_75,VP,1243203.623,2349953.24,16-07-2019 10:05:05,0.000000,0.001366,0.434292,762.0,39.8,-0.307,0.006,1.907
VosburgPike071619_76,VP,1243213.404,2350206.591,16-07-2019 10:12:16,0.000000,0.000454,0.350609,761.5,40.5,0,0.002,1.544
VosburgPike071619_77,VP,1243316.572,2350124.414,16-07-2019 10:18:22,0.000000,0.000680,0.164820,761.0,40.8,0,0.003,0.727
VosburgPike071619_78,VP,1243347.744,2349975.338,16-07-2019 10:23:14,5.639414,0.002941,1.189960,760.1,41.1,24.928,0.013,5.26
VosburgPike071619_79,VP,1243376.633,2349809.904,16-07-2019 10:28:08,0.000000,0.000000,0.626924,760.3,41.5,0,-0.002,2.774
VosburgPike071619_80,VP,1243337.488,2349805.752,16-07-2019 10:31:22,0.947891,0.000000,0.220256,760.7,41.8,4.196,-0.004,0.975
VosburgPike071619_81,VP,1243286.179,2349767.803,16-07-2019 10:37:25,0.000000,0.002256,0.267843,760.8,42.2,0,0.01,1.187
VosburgPike071619_82,VP,1243375.814,2349782.013,16-07-2019 10:41:14,10.763450,0.003612,1.291307,761.4,42.3,47.678,0.016,5.72
VosburgPike071619_83,VP,1243419.992,2349758.215,16-07-2019 10:44:17,8.818995,0.000451,1.662412,760.8,42.4,39.108,0.002,7.372
VosburgPike071619_84,VP,1243561.59,2349802.244,16-07-2019 10:48:47,0.000000,0.001125,0.032414,759.9,42.6,-0.035,0.005,0.144
VosburgPike071619_85,VP,1243478.642,2349783.945,16-07-2019 10:52:27,0.000000,0.000449,0.042662,758.5,42.8,-0.064,0.002,0.19
