SitePt,Area,Northing,Easting,Date Time,CH4 Flux,H2S Flux,CO2 Flux,Pressure,Temp,CH4 Slope,H2S Slope,CO2 Slope
VP061813_65,VP,1243929.776,2348781.115,19-06-2013 11:46:43,0,0.000672073,0.093866147,750.3,40.1,0,0.003,0.419
VP061813_66,VP,1243745.486,2348779.89,19-06-2013 11:52:17,0,0.00313392,0.284962893,750.2,40.3,0,0.014,1.273000002
VP061813_67,VP,1243742.053,2348946.839,19-06-2013 11:55:51,0,0.000896266,0,751.4,40.5,0,0.004,-0.075999998
VP061813_68,VP,1243755.127,2349170.227,19-06-2013 11:59:59,0,0.00111947,0,751.3,40.7,0,0.005,-0.160999998
VP061813_69,VP,1243763.515,2349350.345,19-06-2013 12:05:01,0,0.001118666,0.189949527,751.0,40.8,0,0.005,0.848999977
VP061813_70,VP,1243742.556,2349570.206,19-06-2013 12:09:46,0,0.000671254,0.005146281,751.3,40.9,0,0.003,0.023
VP061813_71,VP,1243731.531,2349770.902,19-06-2013 12:13:11,0,0.001343689,0.011197405,752.2,41.0,0,0.006,0.050000001
VP061813_72,VP,1243926.171,2349771.47,19-06-2013 12:17:56,0,0.001565679,0.004920707,751.5,41.1,0,0.007,0.022
VP061813_73,VP,1243938.039,2349973.315,19-06-2013 12:21:25,0,0,0.004687421,750.2,41.2,0,-0.001,0.021
VP061813_74,VP,1243945.481,2350155.403,19-06-2013 12:25:15,0,0.001114954,0.033002645,749.7,41.3,0,0.005,0.148000002
VP061813_75,VP,1243955.081,2350350.922,19-06-2013 12:30:05,0,0.001337231,0.04880894,749.3,41.3,0,0.006,0.218999997
VP061813_76,VP,1243962.711,2350591.963,19-06-2013 12:36:07,0,0.00022314,0.197255373,750.2,41.3,0,0.001,0.884000003
VP061813_77,VP,1243961.123,2350766.196,19-06-2013 12:39:50,0,0.002010829,0.215605542,751.4,41.4,0,0.009,0.964999974
VP061813_78,VP,1243944.214,2350957.097,19-06-2013 12:44:50,0,0.00089532,0.061329424,753.0,41.5,0,0.004,0.273999989
VP061813_79,VP,1243747.672,2350968.122,19-06-2013 12:49:18,0,0.001117697,0.047166795,752.5,41.7,0,0.005,0.210999995
VP061813_80,VP,1243749.766,2351175.689,19-06-2013 12:53:33,0,0.001342344,0.178979173,753.6,41.9,0,0.006,0.800000012
VP061813_81,VP,1243743.654,2350807.583,19-06-2013 13:01:10,0,0.001117498,0.036206931,753.8,42.3,0,0.005,0.162
VP061813_82,VP,1243759.826,2350577.746,19-06-2013 13:07:55,0,0.000891326,0.05214259,752.5,42.7,0,0.004,0.233999997
VP061813_83,VP,1243565.291,2350730.467,19-06-2013 13:11:55,0,0.000889889,0.053838272,752.0,43.0,0,0.004,0.241999999
VP061813_84,VP,1243522.183,2350537.484,19-06-2013 13:15:53,0,0.001337182,0.00178291,753.8,43.2,0,0.006,0.008
VP061813_85,VP,1243527.542,2350377.892,19-06-2013 13:19:13,0,0.001336338,0.223391101,753.8,43.4,0,0.006,1.003000021
VP061813_86,VP,1243744.946,2350301.294,19-06-2013 13:24:45,0,0.001333722,0.068464398,752.8,43.6,0,0.006,0.307999998
VP061813_87,VP,1243758.107,2350186.784,19-06-2013 13:30:50,0,0.000442678,0.028110078,750.3,43.9,0,0.002,0.127000004
VP061813_88,VP,1243517.016,2350158.343,19-06-2013 13:35:56,0,0.001768804,0.16471985,750.2,44.2,0,0.008,0.745000005
VP061813_89,VP,1243537.857,2349963.632,19-06-2013 13:40:13,0,0.001774375,0.17255795,752.8,44.3,0,0.008,0.777999997
VP061813_90,VP,1243744.377,2349973.774,19-06-2013 13:46:56,0,0.002440496,0,753.5,44.5,0,0.011,-0.035999998
VP061813_91,VP,1243546.075,2349770.785,19-06-2013 13:50:55,0,0.001990048,0.009065776,751.2,44.6,0,0.009,0.041000001
VP061813_92,VP,1243528.633,2349567.077,19-06-2013 13:57:39,0,0.001774025,0.079387628,753.6,44.7,0,0.008,0.35800001
VP061813_93,VP,1243520.129,2349360.5,19-06-2013 14:02:25,0,0.001548695,0.099116482,752.1,44.8,0,0.007,0.448000014
VP061813_94,VP,1243543.233,2349171.304,19-06-2013 14:06:36,0,0.001327629,0.088066079,752.2,44.8,0,0.006,0.398000002
VP061813_95,VP,1243552.37,2348972.238,19-06-2013 14:11:44,0,0.001105716,0.085582413,752.0,44.9,0,0.005,0.386999995
VP061813_96,VP,1243326.775,2349552.066,19-06-2013 14:22:54,0,0.002210149,0.117579915,751.8,45.0,0,0.01,0.532000005
VP061813_97,VP,1243337.393,2349781.456,19-06-2013 14:29:17,0.97413677,0.001993005,0.794544816,753.5,45.1,4.399000168,0.009,3.588000059
VP061813_98,VP,1243332.229,2349961.492,19-06-2013 14:34:51,0,0.001776645,0.166782513,755.9,45.2,0,0.008,0.750999987
VP061813_99,VP,1243145.106,2350153.328,19-06-2013 14:40:33,0,0.001774765,0.33143726,755.1,45.2,0,0.008,1.493999958
